@relation stock
@attribute open real
@attribute high real
@attribute low real
@attribute close real
@data
12.45,12.45,12.45,12.45
6.51,6.51,6.51,6.51
35.56,35.56,35.56,35.56
28.08,28.08,28.08,28.08
3.92,3.92,3.92,3.92
1.1324,1.1324,1.1324,1.1324
34.2759,34.2759,34.2759,34.2759
108.17,108.17,108.17,108.17
62.95,62.95,62.95,62.95
63.15,63.15,63.15,63.15
51.83,51.83,51.83,51.83
50.93,50.93,50.93,50.93
38.0388,38.0388,38.0388,38.0388
17.79,17.79,17.79,17.79
5.43,5.43,5.43,5.43
24.89,24.89,24.89,24.89
88.23,88.23,88.23,88.23
43.86,43.86,43.86,43.86
75.03,75.03,75.03,75.03
9.77,9.77,9.77,9.77
19.36,19.36,19.36,19.36
20200101,11,11,11,11
83.37,83.37,83.37,83.37
15.31,15.31,15.31,15.31
73.8,73.8,73.8,73.8
212.61,212.61,212.61,212.61
24.05,24.05,24.05,24.05
58.24,58.24,58.24,58.24
2.18,2.18,2.18,2.18
8.43,8.43,8.43,8.43
8.49,8.49,8.49,8.49
116.23,116.23,116.23,116.23
100.1,100.1,100.1,100.1
9.51,9.51,9.51,9.51
23.63,23.63,23.63,23.63
3.41,3.41,3.41,3.41
20200101,6,6,6,6
2.61,2.61,2.61,2.61
71.66,71.66,71.66,71.66
23.61,23.61,23.61,23.61
5.19,5.19,5.19,5.19
2.07,2.07,2.07,2.07
2.6831,2.6831,2.6831,2.6831
27.61,27.61,27.61,27.61
42.71,42.71,42.71,42.71
46.93,46.93,46.93,46.93
1.65,1.65,1.65,1.65
34.46,34.46,34.46,34.46
21.17,21.17,21.17,21.17
3.1,3.1,3.1,3.1
46.8,46.8,46.8,46.8
8.32,8.32,8.32,8.32
11.31,11.31,11.31,11.31
22.24,22.24,22.24,22.24
1.17,1.17,1.17,1.17
9.1,9.1,9.1,9.1
28.84,28.84,28.84,28.84
22.76,22.76,22.76,22.76
29.43,29.43,29.43,29.43
12.98,12.98,12.98,12.98
20200101,3,3,3,3
2.3,2.3,2.3,2.3
8.52,8.52,8.52,8.52
21.14,21.14,21.14,21.14
6.07,6.07,6.07,6.07
11.19,11.19,11.19,11.19
27.27,27.27,27.27,27.27
20.3,20.3,20.3,20.3
20.16,20.16,20.16,20.16
18.51,18.51,18.51,18.51
35.88,35.88,35.88,35.88
25.78,25.78,25.78,25.78
18.85,18.85,18.85,18.85
16.33,16.33,16.33,16.33
6.99,6.99,6.99,6.99
0.91,0.91,0.91,0.91
3.01,3.01,3.01,3.01
63.09,63.09,63.09,63.09
26.95,26.95,26.95,26.95
375.48,375.48,375.48,375.48
3.82,3.82,3.82,3.82
5.63,5.63,5.63,5.63
3.87,3.87,3.87,3.87
18.33,18.33,18.33,18.33
14.35,14.35,14.35,14.35
2.42,2.42,2.42,2.42
204.43,204.43,204.43,204.43
0.8779,0.8779,0.8779,0.8779
1.91,1.91,1.91,1.91
53.0138,53.0138,53.0138,53.0138
59.9689,59.9689,59.9689,59.9689
64.7491,64.7491,64.7491,64.7491
62.7261,62.7261,62.7261,62.7261
6.76,6.76,6.76,6.76
28.58,28.58,28.58,28.58
92.5,92.5,92.5,92.5
122.25,122.25,122.25,122.25
0.89,0.89,0.89,0.89
40.97,40.97,40.97,40.97
1.47,1.47,1.47,1.47
20.5,20.5,20.5,20.5
2.14,2.14,2.14,2.14
25.18,25.18,25.18,25.18
25.78,25.78,25.78,25.78
25.86,25.86,25.86,25.86
25.63,25.63,25.63,25.63
25.2,25.2,25.2,25.2
25.65,25.65,25.65,25.65
25.5,25.5,25.5,25.5
25.53,25.53,25.53,25.53
24.07,24.07,24.07,24.07
1.12,1.12,1.12,1.12
12.49,12.49,12.49,12.49
5.48,5.48,5.48,5.48
20200101,39,39,39,39
15.96,15.96,15.96,15.96
0.8256,0.8256,0.8256,0.8256
13.775,13.775,13.775,13.775
9.23,9.23,9.23,9.23
3.88,3.88,3.88,3.88
45.64,45.64,45.64,45.64
2.44,2.44,2.44,2.44
17.65,17.65,17.65,17.65
52.2598,52.2598,52.2598,52.2598
23.9741,23.9741,23.9741,23.9741
52.5949,52.5949,52.5949,52.5949
6.6,6.6,6.6,6.6
24.95,24.95,24.95,24.95
23.44,23.44,23.44,23.44
22.1553,22.1553,22.1553,22.1553
35.42,35.42,35.42,35.42
1.2,1.2,1.2,1.2
16.87,16.87,16.87,16.87
34.3815,34.3815,34.3815,34.3815
50.44,50.44,50.44,50.44
17.66,17.66,17.66,17.66
133.9,133.9,133.9,133.9
158.34,158.34,158.34,158.34
1.28,1.28,1.28,1.28
1.22,1.22,1.22,1.22
0.092,0.092,0.092,0.092
116.42,116.42,116.42,116.42
53.75,53.75,53.75,53.75
14.65,14.65,14.65,14.65
56.02,56.02,56.02,56.02
56.06,56.06,56.06,56.06
33.02,33.02,33.02,33.02
23.95,23.95,23.95,23.95
120.11,120.11,120.11,120.11
2.74,2.74,2.74,2.74
17.79,17.79,17.79,17.79
14.2,14.2,14.2,14.2
0.1689,0.1689,0.1689,0.1689
9.5,9.5,9.5,9.5
7.01,7.01,7.01,7.01
13.81,13.81,13.81,13.81
46.5,46.5,46.5,46.5
45.7,45.7,45.7,45.7
21.765,21.765,21.765,21.765
16.23,16.23,16.23,16.23
8.21,8.21,8.21,8.21
2.16,2.16,2.16,2.16
87.61,87.61,87.61,87.61
22.96,22.96,22.96,22.96
22.44,22.44,22.44,22.44
3.04,3.04,3.04,3.04
176.22,176.22,176.22,176.22
92.53,92.53,92.53,92.53
72.19,72.19,72.19,72.19
93.12,93.12,93.12,93.12
45.67,45.67,45.67,45.67
1.44,1.44,1.44,1.44
10.11,10.11,10.11,10.11
10.501,10.501,10.501,10.501
0.38,0.38,0.38,0.38
12.58,12.58,12.58,12.58
34.24,34.24,34.24,34.24
2.1,2.1,2.1,2.1
10.16,10.16,10.16,10.16
37.88,37.88,37.88,37.88
43.31,43.31,43.31,43.31
1.04,1.04,1.04,1.04
5.2,5.2,5.2,5.2
240.99,240.99,240.99,240.99
2.09,2.09,2.09,2.09
24.92,24.92,24.92,24.92
30.57,30.57,30.57,30.57
19.69,19.69,19.69,19.69
33.34,33.34,33.34,33.34
11.81,11.81,11.81,11.81
25.68,25.68,25.68,25.68
136.61,136.61,136.61,136.61
1.58,1.58,1.58,1.58
21.34,21.34,21.34,21.34
37.14,37.14,37.14,37.14
8.1,8.1,8.1,8.1
87.92,87.92,87.92,87.92
38.45,38.45,38.45,38.45
21.68,21.68,21.68,21.68
1.61,1.61,1.61,1.61
0.1829,0.1829,0.1829,0.1829
4.94,4.94,4.94,4.94
5.66,5.66,5.66,5.66
12.29,12.29,12.29,12.29
36.95,36.95,36.95,36.95
37.28,37.28,37.28,37.28
16.66,16.66,16.66,16.66
0.91,0.91,0.91,0.91
62.28,62.28,62.28,62.28
8.74,8.74,8.74,8.74
65.45,65.45,65.45,65.45
21.66,21.66,21.66,21.66
4.19,4.19,4.19,4.19
5.89,5.89,5.89,5.89
95.09,95.09,95.09,95.09
5.36,5.36,5.36,5.36
1.34,1.34,1.34,1.34
65.48,65.48,65.48,65.48
2.38,2.38,2.38,2.38
4.3,4.3,4.3,4.3
40.79,40.79,40.79,40.79
20200101,41,41,41,41
5.7,5.7,5.7,5.7
1.04,1.04,1.04,1.04
20200101,36,36,36,36
37.68,37.68,37.68,37.68
3.025,3.025,3.025,3.025
25.66,25.66,25.66,25.66
19.35,19.35,19.35,19.35
26.79,26.79,26.79,26.79
42.49,42.49,42.49,42.49
8.7425,8.7425,8.7425,8.7425
30.4,30.4,30.4,30.4
0.1569,0.1569,0.1569,0.1569
13.54,13.54,13.54,13.54
114.26,114.26,114.26,114.26
37.94,37.94,37.94,37.94
0.982,0.982,0.982,0.982
0.52,0.52,0.52,0.52
4.03,4.03,4.03,4.03
8.37,8.37,8.37,8.37
26.78,26.78,26.78,26.78
0.9501,0.9501,0.9501,0.9501
1.3,1.3,1.3,1.3
15.655,15.655,15.655,15.655
17.36,17.36,17.36,17.36
41.61,41.61,41.61,41.61
0.5459,0.5459,0.5459,0.5459
0.0044,0.0044,0.0044,0.0044
0.1101,0.1101,0.1101,0.1101
3.56,3.56,3.56,3.56
43.01,43.01,43.01,43.01
11.47,11.47,11.47,11.47
110.46,110.46,110.46,110.46
84.63,84.63,84.63,84.63
21.5,21.5,21.5,21.5
8.99,8.99,8.99,8.99
8.65,8.65,8.65,8.65
8.94,8.94,8.94,8.94
1.23,1.23,1.23,1.23
4.77,4.77,4.77,4.77
65.19,65.19,65.19,65.19
33.26,33.26,33.26,33.26
40.38,40.38,40.38,40.38
50.71,50.71,50.71,50.71
39.93,39.93,39.93,39.93
0.45,0.45,0.45,0.45
1.49,1.49,1.49,1.49
7.15,7.15,7.15,7.15
25.5,25.5,25.5,25.5
0.2776,0.2776,0.2776,0.2776
251.04,251.04,251.04,251.04
25.85,25.85,25.85,25.85
52.17,52.17,52.17,52.17
1.5,1.5,1.5,1.5
64.63,64.63,64.63,64.63
60.37,60.37,60.37,60.37
115.98,115.98,115.98,115.98
12.3,12.3,12.3,12.3
4.45,4.45,4.45,4.45
2.36,2.36,2.36,2.36
17.15,17.15,17.15,17.15
31.08,31.08,31.08,31.08
38.445,38.445,38.445,38.445
8.91,8.91,8.91,8.91
53.75,53.75,53.75,53.75
2.94,2.94,2.94,2.94
29.07,29.07,29.07,29.07
51.04,51.04,51.04,51.04
20.62,20.62,20.62,20.62
3.78,3.78,3.78,3.78
4.3,4.3,4.3,4.3
7.0179,7.0179,7.0179,7.0179
38.36,38.36,38.36,38.36
23.65,23.65,23.65,23.65
25.23,25.23,25.23,25.23
4.22,4.22,4.22,4.22
141.41,141.41,141.41,141.41
3.86,3.86,3.86,3.86
9.87,9.87,9.87,9.87
10.41,10.41,10.41,10.41
0.8986,0.8986,0.8986,0.8986
27.09,27.09,27.09,27.09
1.6,1.6,1.6,1.6
28.54,28.54,28.54,28.54
0.6692,0.6692,0.6692,0.6692
3.98,3.98,3.98,3.98
52.9,52.9,52.9,52.9
3.39,3.39,3.39,3.39
49.24,49.24,49.24,49.24
0.99,0.99,0.99,0.99
4.75,4.75,4.75,4.75
2.52,2.52,2.52,2.52
19.1515,19.1515,19.1515,19.1515
3.01,3.01,3.01,3.01
8.78,8.78,8.78,8.78
0.55,0.55,0.55,0.55
5.85,5.85,5.85,5.85
1.45,1.45,1.45,1.45
0.165,0.165,0.165,0.165
17.54,17.54,17.54,17.54
4.36,4.36,4.36,4.36
0.0046,0.0046,0.0046,0.0046
139.2,139.2,139.2,139.2
23.59,23.59,23.59,23.59
0.3377,0.3377,0.3377,0.3377
50.2,50.2,50.2,50.2
34.64,34.64,34.64,34.64
6.78,6.78,6.78,6.78
26.24,26.24,26.24,26.24
26.1,26.1,26.1,26.1
25.7,25.7,25.7,25.7
11.18,11.18,11.18,11.18
2.15,2.15,2.15,2.15
0.32,0.32,0.32,0.32
10.98,10.98,10.98,10.98
16.35,16.35,16.35,16.35
5.27,5.27,5.27,5.27
0.5,0.5,0.5,0.5
3.63,3.63,3.63,3.63
15.62,15.62,15.62,15.62
4.44,4.44,4.44,4.44
251.1,251.1,251.1,251.1
42.43,42.43,42.43,42.43
18.08,18.08,18.08,18.08
0.6199,0.6199,0.6199,0.6199
1.32,1.32,1.32,1.32
20.87,20.87,20.87,20.87
0.37,0.37,0.37,0.37
1.86,1.86,1.86,1.86
9.23,9.23,9.23,9.23
25.6,25.6,25.6,25.6
149.77,149.77,149.77,149.77
12.01,12.01,12.01,12.01
20200101,23,23,23,23
12.23,12.23,12.23,12.23
3.64,3.64,3.64,3.64
9.615,9.615,9.615,9.615
1.09,1.09,1.09,1.09
55.42,55.42,55.42,55.42
16.05,16.05,16.05,16.05
14.24,14.24,14.24,14.24
8.03,8.03,8.03,8.03
7.8,7.8,7.8,7.8
0.3425,0.3425,0.3425,0.3425
27.94,27.94,27.94,27.94
22.39,22.39,22.39,22.39
10.29,10.29,10.29,10.29
0.85,0.85,0.85,0.85
2.49,2.49,2.49,2.49
51.88,51.88,51.88,51.88
63.81,63.81,63.81,63.81
41.43,41.43,41.43,41.43
15.37,15.37,15.37,15.37
1.67,1.67,1.67,1.67
3.38,3.38,3.38,3.38
129.04,129.04,129.04,129.04
0.3424,0.3424,0.3424,0.3424
13.18,13.18,13.18,13.18
3.54,3.54,3.54,3.54
0.1004,0.1004,0.1004,0.1004
86.75,86.75,86.75,86.75
12.965,12.965,12.965,12.965
2.08,2.08,2.08,2.08
61.4,61.4,61.4,61.4
4.35,4.35,4.35,4.35
15.71,15.71,15.71,15.71
9.91,9.91,9.91,9.91
10.17,10.17,10.17,10.17
0.4,0.4,0.4,0.4
19.26,19.26,19.26,19.26
6.55,6.55,6.55,6.55
25.5,25.5,25.5,25.5
20.225,20.225,20.225,20.225
35.17,35.17,35.17,35.17
0.8003,0.8003,0.8003,0.8003
14.86,14.86,14.86,14.86
40.29,40.29,40.29,40.29
1.46,1.46,1.46,1.46
31.02,31.02,31.02,31.02
4.49,4.49,4.49,4.49
2.5,2.5,2.5,2.5
3.64,3.64,3.64,3.64
34.04,34.04,34.04,34.04
10.63,10.63,10.63,10.63
83.52,83.52,83.52,83.52
29.97,29.97,29.97,29.97
39.89,39.89,39.89,39.89
28.32,28.32,28.32,28.32
158.9,158.9,158.9,158.9
14.08,14.08,14.08,14.08
1.39,1.39,1.39,1.39
20200101,11,11,11,11
30.98,30.98,30.98,30.98
22.21,22.21,22.21,22.21
19.68,19.68,19.68,19.68
59.5,59.5,59.5,59.5
20200101,23,23,23,23
0.2547,0.2547,0.2547,0.2547
17.6,17.6,17.6,17.6
1.25,1.25,1.25,1.25
23.72,23.72,23.72,23.72
1.88,1.88,1.88,1.88
25.43,25.43,25.43,25.43
26.46,26.46,26.46,26.46
55.56,55.56,55.56,55.56
9.31,9.31,9.31,9.31
24.33,24.33,24.33,24.33
17.87,17.87,17.87,17.87
4.48,4.48,4.48,4.48
6.43,6.43,6.43,6.43
43.92,43.92,43.92,43.92
9.55,9.55,9.55,9.55
120.88,120.88,120.88,120.88
38.49,38.49,38.49,38.49
0.82,0.82,0.82,0.82
12.22,12.22,12.22,12.22
41.06,41.06,41.06,41.06
2.58,2.58,2.58,2.58
36.99,36.99,36.99,36.99
65.77,65.77,65.77,65.77
1.52,1.52,1.52,1.52
59.475,59.475,59.475,59.475
12.91,12.91,12.91,12.91
0.7801,0.7801,0.7801,0.7801
6.91,6.91,6.91,6.91
17.15,17.15,17.15,17.15
7.905,7.905,7.905,7.905
0.1,0.1,0.1,0.1
10.97,10.97,10.97,10.97
2.84,2.84,2.84,2.84
1.81,1.81,1.81,1.81
25.53,25.53,25.53,25.53
25.25,25.25,25.25,25.25
25.5,25.5,25.5,25.5
0.56,0.56,0.56,0.56
7.05,7.05,7.05,7.05
5.0514,5.0514,5.0514,5.0514
10.51,10.51,10.51,10.51
12.97,12.97,12.97,12.97
8.14,8.14,8.14,8.14
38.02,38.02,38.02,38.02
0.2,0.2,0.2,0.2
0.007,0.007,0.007,0.007
30.94,30.94,30.94,30.94
25.89,25.89,25.89,25.89
1.43,1.43,1.43,1.43
56.77,56.77,56.77,56.77
25.87,25.87,25.87,25.87
25.95,25.95,25.95,25.95
40.81,40.81,40.81,40.81
5.05,5.05,5.05,5.05
37.74,37.74,37.74,37.74
46.8,46.8,46.8,46.8
35.57,35.57,35.57,35.57
26.38,26.38,26.38,26.38
67.51,67.51,67.51,67.51
33.54,33.54,33.54,33.54
2.34,2.34,2.34,2.34
14.05,14.05,14.05,14.05
6.31,6.31,6.31,6.31
14.28,14.28,14.28,14.28
61.78,61.78,61.78,61.78
10.5498,10.5498,10.5498,10.5498
0.1,0.1,0.1,0.1
43.12,43.12,43.12,43.12
120.34,120.34,120.34,120.34
143.6,143.6,143.6,143.6
219.51,219.51,219.51,219.51
10.4886,10.4886,10.4886,10.4886
1.96,1.96,1.96,1.96
12.95,12.95,12.95,12.95
7.28,7.28,7.28,7.28
23.96,23.96,23.96,23.96
1.41,1.41,1.41,1.41
68.19,68.19,68.19,68.19
15.39,15.39,15.39,15.39
11.22,11.22,11.22,11.22
0.4373,0.4373,0.4373,0.4373
5.35,5.35,5.35,5.35
19.68,19.68,19.68,19.68
1.38,1.38,1.38,1.38
2.12,2.12,2.12,2.12
8.25,8.25,8.25,8.25
11.1,11.1,11.1,11.1
20200101,5,5,5,5
9.95,9.95,9.95,9.95
10.45,10.45,10.45,10.45
0.9,0.9,0.9,0.9
9.86,9.86,9.86,9.86
10.09,10.09,10.09,10.09
0.4501,0.4501,0.4501,0.4501
9.96,9.96,9.96,9.96
10.5,10.5,10.5,10.5
0.59,0.59,0.59,0.59
45.72,45.72,45.72,45.72
4.4,4.4,4.4,4.4
69.89,69.89,69.89,69.89
44.39,44.39,44.39,44.39
3.3,3.3,3.3,3.3
0.52,0.52,0.52,0.52
10.5,10.5,10.5,10.5
1.14,1.14,1.14,1.14
48.23,48.23,48.23,48.23
3.55,3.55,3.55,3.55
16.59,16.59,16.59,16.59
8.14,8.14,8.14,8.14
14.78,14.78,14.78,14.78
8.48,8.48,8.48,8.48
10.24,10.24,10.24,10.24
0.25,0.25,0.25,0.25
0.06,0.06,0.06,0.06
5.38,5.38,5.38,5.38
5.71,5.71,5.71,5.71
0.4259,0.4259,0.4259,0.4259
39.11,39.11,39.11,39.11
17.13,17.13,17.13,17.13
2.7,2.7,2.7,2.7
135.48,135.48,135.48,135.48
0.495,0.495,0.495,0.495
19.01,19.01,19.01,19.01
1.2,1.2,1.2,1.2
78.42,78.42,78.42,78.42
4.86,4.86,4.86,4.86
59.61,59.61,59.61,59.61
1.17,1.17,1.17,1.17
0.5332,0.5332,0.5332,0.5332
0.8,0.8,0.8,0.8
1.49,1.49,1.49,1.49
10.4844,10.4844,10.4844,10.4844
0.1611,0.1611,0.1611,0.1611
0.0601,0.0601,0.0601,0.0601
2.52,2.52,2.52,2.52
27.82,27.82,27.82,27.82
13.16,13.16,13.16,13.16
18.51,18.51,18.51,18.51
62.29,62.29,62.29,62.29
86.55,86.55,86.55,86.55
0.7602,0.7602,0.7602,0.7602
303.44,303.44,303.44,303.44
48.68,48.68,48.68,48.68
1.0334,1.0334,1.0334,1.0334
1.03,1.03,1.03,1.03
30.38,30.38,30.38,30.38
41.69,41.69,41.69,41.69
10.8364,10.8364,10.8364,10.8364
34.51,34.51,34.51,34.51
4.96,4.96,4.96,4.96
31.86,31.86,31.86,31.86
0.9072,0.9072,0.9072,0.9072
1.24,1.24,1.24,1.24
121.84,121.84,121.84,121.84
1.116,1.116,1.116,1.116
31.41,31.41,31.41,31.41
8.67,8.67,8.67,8.67
4.75,4.75,4.75,4.75
37.46,37.46,37.46,37.46
2.62,2.62,2.62,2.62
3.75,3.75,3.75,3.75
0.8409,0.8409,0.8409,0.8409
29.74,29.74,29.74,29.74
26.12,26.12,26.12,26.12
26.55,26.55,26.55,26.55
26.8675,26.8675,26.8675,26.8675
93.44,93.44,93.44,93.44
24.06,24.06,24.06,24.06
26.09,26.09,26.09,26.09
418.33,418.33,418.33,418.33
3.588,3.588,3.588,3.588
259.78,259.78,259.78,259.78
39.62,39.62,39.62,39.62
86.16,86.16,86.16,86.16
26.1,26.1,26.1,26.1
15.05,15.05,15.05,15.05
0.1941,0.1941,0.1941,0.1941
1.17,1.17,1.17,1.17
2.81,2.81,2.81,2.81
29.3708,29.3708,29.3708,29.3708
122.43,122.43,122.43,122.43
1.85,1.85,1.85,1.85
27.09,27.09,27.09,27.09
2.15,2.15,2.15,2.15
36.07,36.07,36.07,36.07
2.2,2.2,2.2,2.2
51.32,51.32,51.32,51.32
20.345,20.345,20.345,20.345
46.35,46.35,46.35,46.35
11.02,11.02,11.02,11.02
2.01,2.01,2.01,2.01
14.54,14.54,14.54,14.54
1.97,1.97,1.97,1.97
23.99,23.99,23.99,23.99
20200101,21,21,21,21
76.25,76.25,76.25,76.25
2.42,2.42,2.42,2.42
128.29,128.29,128.29,128.29
56.32,56.32,56.32,56.32
0.6273,0.6273,0.6273,0.6273
1.4,1.4,1.4,1.4
10.46,10.46,10.46,10.46
10.3,10.3,10.3,10.3
10.7,10.7,10.7,10.7
13.43,13.43,13.43,13.43
88.09,88.09,88.09,88.09
14.3,14.3,14.3,14.3
10.73,10.73,10.73,10.73
32.6973,32.6973,32.6973,32.6973
22.71,22.71,22.71,22.71
38.66,38.66,38.66,38.66
7.21,7.21,7.21,7.21
30.88,30.88,30.88,30.88
11.66,11.66,11.66,11.66
23.47,23.47,23.47,23.47
52.26,52.26,52.26,52.26
3.72,3.72,3.72,3.72
43.73,43.73,43.73,43.73
26.36,26.36,26.36,26.36
47.7,47.7,47.7,47.7
49.61,49.61,49.61,49.61
19.65,19.65,19.65,19.65
140.76,140.76,140.76,140.76
375.82,375.82,375.82,375.82
12.61,12.61,12.61,12.61
7.39,7.39,7.39,7.39
18.96,18.96,18.96,18.96
253.14,253.14,253.14,253.14
68.64,68.64,68.64,68.64
17.7,17.7,17.7,17.7
0.7202,0.7202,0.7202,0.7202
6.3,6.3,6.3,6.3
36.26,36.26,36.26,36.26
8.21,8.21,8.21,8.21
22.57,22.57,22.57,22.57
2.0209,2.0209,2.0209,2.0209
1.9,1.9,1.9,1.9
35.71,35.71,35.71,35.71
10.67,10.67,10.67,10.67
27.77,27.77,27.77,27.77
33.37,33.37,33.37,33.37
15.51,15.51,15.51,15.51
7.45,7.45,7.45,7.45
14.9,14.9,14.9,14.9
0.8069,0.8069,0.8069,0.8069
41.66,41.66,41.66,41.66
0.302,0.302,0.302,0.302
58.3,58.3,58.3,58.3
1.56,1.56,1.56,1.56
34.72,34.72,34.72,34.72
90.3,90.3,90.3,90.3
91.8,91.8,91.8,91.8
31.3,31.3,31.3,31.3
21.54,21.54,21.54,21.54
1.89,1.89,1.89,1.89
0.13,0.13,0.13,0.13
88.08,88.08,88.08,88.08
107.9,107.9,107.9,107.9
2.95,2.95,2.95,2.95
26.78,26.78,26.78,26.78
2.26,2.26,2.26,2.26
28.91,28.91,28.91,28.91
27.8974,27.8974,27.8974,27.8974
37.1129,37.1129,37.1129,37.1129
1.38,1.38,1.38,1.38
1.2,1.2,1.2,1.2
29.13,29.13,29.13,29.13
86.59,86.59,86.59,86.59
17.4,17.4,17.4,17.4
91.33,91.33,91.33,91.33
101.36,101.36,101.36,101.36
4.85,4.85,4.85,4.85
81.03,81.03,81.03,81.03
20.97,20.97,20.97,20.97
27.92,27.92,27.92,27.92
14.685,14.685,14.685,14.685
2.53,2.53,2.53,2.53
1.55,1.55,1.55,1.55
0.4499,0.4499,0.4499,0.4499
2.49,2.49,2.49,2.49
4.7,4.7,4.7,4.7
3.35,3.35,3.35,3.35
12.6,12.6,12.6,12.6
32.28,32.28,32.28,32.28
6.23,6.23,6.23,6.23
7.41,7.41,7.41,7.41
65.9,65.9,65.9,65.9
83.27,83.27,83.27,83.27
60.83,60.83,60.83,60.83
41.97,41.97,41.97,41.97
44.87,44.87,44.87,44.87
20200101,15,15,15,15
46.72,46.72,46.72,46.72
27.15,27.15,27.15,27.15
72.06,72.06,72.06,72.06
32.07,32.07,32.07,32.07
8.04,8.04,8.04,8.04
12.575,12.575,12.575,12.575
4.24,4.24,4.24,4.24
15.99,15.99,15.99,15.99
0.2545,0.2545,0.2545,0.2545
1.26,1.26,1.26,1.26
9.77,9.77,9.77,9.77
8.02,8.02,8.02,8.02
6.52,6.52,6.52,6.52
23.2,23.2,23.2,23.2
0.5749,0.5749,0.5749,0.5749
11.45,11.45,11.45,11.45
26.59,26.59,26.59,26.59
28.15,28.15,28.15,28.15
53.17,53.17,53.17,53.17
6.2,6.2,6.2,6.2
16.41,16.41,16.41,16.41
7.25,7.25,7.25,7.25
24.66,24.66,24.66,24.66
59.09,59.09,59.09,59.09
19.33,19.33,19.33,19.33
147.48,147.48,147.48,147.48
180.93,180.93,180.93,180.93
119.85,119.85,119.85,119.85
4.38,4.38,4.38,4.38
11.8,11.8,11.8,11.8
4.22,4.22,4.22,4.22
15.89,15.89,15.89,15.89
29.81,29.81,29.81,29.81
24.96,24.96,24.96,24.96
0.81,0.81,0.81,0.81
5.75,5.75,5.75,5.75
77.71,77.71,77.71,77.71
55.36,55.36,55.36,55.36
13.99,13.99,13.99,13.99
149.34,149.34,149.34,149.34
192.68,192.68,192.68,192.68
121.72,121.72,121.72,121.72
101.49,101.49,101.49,101.49
45.33,45.33,45.33,45.33
218.95,218.95,218.95,218.95
73.195,73.195,73.195,73.195
35.74,35.74,35.74,35.74
38.04,38.04,38.04,38.04
33.08,33.08,33.08,33.08
1.34,1.34,1.34,1.34
88.5841,88.5841,88.5841,88.5841
0.6897,0.6897,0.6897,0.6897
146.41,146.41,146.41,146.41
49.28,49.28,49.28,49.28
10.3199,10.3199,10.3199,10.3199
10.85,10.85,10.85,10.85
0.59,0.59,0.59,0.59
1.54,1.54,1.54,1.54
4.87,4.87,4.87,4.87
1.7,1.7,1.7,1.7
155.82,155.82,155.82,155.82
133.16,133.16,133.16,133.16
112.12,112.12,112.12,112.12
2.01,2.01,2.01,2.01
1.05,1.05,1.05,1.05
2.72,2.72,2.72,2.72
81.41,81.41,81.41,81.41
0.3505,0.3505,0.3505,0.3505
55.69,55.69,55.69,55.69
13.95,13.95,13.95,13.95
63.78,63.78,63.78,63.78
67.77,67.77,67.77,67.77
36.65,36.65,36.65,36.65
1.5,1.5,1.5,1.5
53.79,53.79,53.79,53.79
1.77,1.77,1.77,1.77
46.35,46.35,46.35,46.35
58.96,58.96,58.96,58.96
26.94,26.94,26.94,26.94
25.55,25.55,25.55,25.55
164.45,164.45,164.45,164.45
63.47,63.47,63.47,63.47
194.14,194.14,194.14,194.14
45.2556,45.2556,45.2556,45.2556
22.21,22.21,22.21,22.21
36.39,36.39,36.39,36.39
4.84,4.84,4.84,4.84
26.45,26.45,26.45,26.45
13.7,13.7,13.7,13.7
26.326,26.326,26.326,26.326
4.14,4.14,4.14,4.14
1.64,1.64,1.64,1.64
14.9845,14.9845,14.9845,14.9845
10.99,10.99,10.99,10.99
10.95,10.95,10.95,10.95
11.95,11.95,11.95,11.95
198.3,198.3,198.3,198.3
25.815,25.815,25.815,25.815
86.23,86.23,86.23,86.23
10.51,10.51,10.51,10.51
57.4,57.4,57.4,57.4
0.61,0.61,0.61,0.61
122.38,122.38,122.38,122.38
11.74,11.74,11.74,11.74
3.04,3.04,3.04,3.04
31.78,31.78,31.78,31.78
58.91,58.91,58.91,58.91
201.94,201.94,201.94,201.94
30.48,30.48,30.48,30.48
9.63,9.63,9.63,9.63
20200101,67,67,67,67
2.87,2.87,2.87,2.87
2.37,2.37,2.37,2.37
86.4,86.4,86.4,86.4
10.6369,10.6369,10.6369,10.6369
0.29,0.29,0.29,0.29
10.85,10.85,10.85,10.85
6.39,6.39,6.39,6.39
37.79,37.79,37.79,37.79
19.03,19.03,19.03,19.03
18.49,18.49,18.49,18.49
43.99,43.99,43.99,43.99
2.45,2.45,2.45,2.45
16.2,16.2,16.2,16.2
0.895,0.895,0.895,0.895
25.63,25.63,25.63,25.63
1.27,1.27,1.27,1.27
70.9,70.9,70.9,70.9
28.9,28.9,28.9,28.9
25.16,25.16,25.16,25.16
20200101,26,26,26,26
0.322,0.322,0.322,0.322
8.015,8.015,8.015,8.015
16.02,16.02,16.02,16.02
6.93,6.93,6.93,6.93
4.915,4.915,4.915,4.915
38.21,38.21,38.21,38.21
118.44,118.44,118.44,118.44
2.11,2.11,2.11,2.11
138.87,138.87,138.87,138.87
5.23,5.23,5.23,5.23
1.44,1.44,1.44,1.44
1.37,1.37,1.37,1.37
18.665,18.665,18.665,18.665
2.86,2.86,2.86,2.86
63.49,63.49,63.49,63.49
0.4077,0.4077,0.4077,0.4077
